floating_base_joint_x,floating_base_joint_y,floating_base_joint_z,floating_base_joint_qw,floating_base_joint_qx,floating_base_joint_qy,floating_base_joint_qz,left_hip_pitch_joint_q,left_hip_roll_joint_q,left_hip_yaw_joint_q,left_knee_joint_q,left_ankle_pitch_joint_q,left_ankle_roll_joint_q,right_hip_pitch_joint_q,right_hip_roll_joint_q,right_hip_yaw_joint_q,right_knee_joint_q,right_ankle_pitch_joint_q,right_ankle_roll_joint_q,floating_base_joint_vx,floating_base_joint_vy,floating_base_joint_vz,floating_base_joint_wx,floating_base_joint_wy,floating_base_joint_wz,left_hip_pitch_joint_dq,left_hip_roll_joint_dq,left_hip_yaw_joint_dq,left_knee_joint_dq,left_ankle_pitch_joint_dq,left_ankle_roll_joint_dq,right_hip_pitch_joint_dq,right_hip_roll_joint_dq,right_hip_yaw_joint_dq,right_knee_joint_dq,right_ankle_pitch_joint_dq,right_ankle_roll_joint_dq,floating_base_joint_acc_x,floating_base_joint_acc_y,floating_base_joint_acc_z,floating_base_joint_alpha_x,floating_base_joint_alpha_y,floating_base_joint_alpha_z,left_hip_pitch_joint_ddq,left_hip_roll_joint_ddq,left_hip_yaw_joint_ddq,left_knee_joint_ddq,left_ankle_pitch_joint_ddq,left_ankle_roll_joint_ddq,right_hip_pitch_joint_ddq,right_hip_roll_joint_ddq,right_hip_yaw_joint_ddq,right_knee_joint_ddq,right_ankle_pitch_joint_ddq,right_ankle_roll_joint_ddq,fallover
-0.0027421307328519655,8.737507702648877e-10,0.7906008645183167,0.9999831152630317,1.597928729102787e-08,0.0058111262972002755,-4.862312507598205e-09,-0.05757097643335702,-0.0006896505052695505,-0.0029780136412001384,0.12569670047223272,-0.07618242263391398,2.7516392895085615e-05,-0.057570981578436965,0.0006892804977533147,0.0029781814403752106,0.12569668590940763,-0.07618243825327659,-2.7555718382952283e-05,-0.16201217655187258,-1.3815040528913289e-07,-0.20886621142642928,-6.422664153380801e-07,0.6749498579004031,-1.6199792552671605e-06,-3.3278256815342258,-0.000836878563749633,0.014219305791013027,6.7477049258397415,-4.853138256753754,0.007068559153738307,-3.327826241084361,0.000842126993623165,-0.014222935012854362,6.747702736553316,-4.853140604694491,-0.007083299973987094,1.2119119216013121,-9.626814352933029e-06,-8.495753051281897,-0.000638222426356262,-7.456164679069914,-0.0001893507676475863,41.22852759103926,4.45100488663683,17.560690904562144,-197.71694488381587,-60.2461452427941,1.4446619671613052,41.228509608719094,-4.449010304663,-17.568464364197563,-197.71723314588044,-60.24609536149466,-1.447843887750788,0.0
-0.005374170545838509,-0.00011593177421782892,0.787478264622461,0.9999391038399235,-0.0006397897823187087,0.010950853910242257,0.0012075096200418378,-0.11394528840886411,0.0002728131465423658,-0.006414777447611562,0.22379803145823704,-0.13555081048032236,0.0002605583564151855,-0.10676924642052776,0.0017415141850613616,0.0013527063385158395,0.2104555491172073,-0.12909679411174382,-0.0008658971628932811,-0.1011450227912633,-0.009496754006182403,-0.1130137477017715,-0.1155043250383936,0.3453638954597133,0.17422009213820666,-2.3011941725033265,0.10118740484421178,-0.19226992828527067,3.799968130386645,-1.8570947424038384,0.004007079977439666,-1.823163539569636,0.09165239713738854,-0.19051129855352317,2.9266201990548057,-1.4382051394415065,-0.04505670693117819,3.9898335366831925,-0.27077527927750833,3.2923947005569185,-4.604150754734424,-22.43828978877106,3.0766679414547946,70.90120841936,5.023836729562163,-1.084491056609482,-110.43210071700761,84.34826968083489,-0.8285634167631186,73.71716288426006,3.7927482921588034,-7.316478042179897,-113.4115660897393,84.75220129482074,0.06760729202802807,0.0
-0.007781031596074652,-0.00029036101800019107,0.7855093559609936,0.9998717354468101,-0.0030772882973710333,0.015032164127807819,0.004590968629177372,-0.1786673792661369,0.001447424860802816,-0.031801330024883674,0.33085810459651865,-0.1620930173703943,-0.001804419452431832,-0.13627480739290085,0.005336585113447136,-0.0051295224887061,0.24814942248832633,-0.14258119509502587,0.003986385505815749,-0.11261108728501286,-0.0010686164079275573,-0.08298174732383372,-0.3127211885682378,0.34903219298657917,0.28913663900161374,-3.2117996076530804,0.0375920684304667,-1.6301861347966091,5.358179306217022,-1.3278503974052371,-0.03281476295458609,-1.0820014895864039,0.2560766430176559,-0.28159878668812477,1.1592122183533244,-0.2860628272669481,0.25648476374190105,2.212026734801675,1.4616555433340417,2.1524645664818314,-3.013023475111331,-13.084860291943544,-16.110973565915895,50.59377294626055,0.3824472046009357,14.297164587395221,-74.47361178286444,1.3256129047180687,3.6762928596815496,48.63093773967475,6.715986798406335,15.02607399317299,-70.88903446191608,29.05817547772731,-9.336288186321866,0.0
-0.00992570418693927,-0.00014841326509722248,0.7841928160823366,0.9997746318343214,-0.0071365217855208106,0.01819763324684674,0.00828261683082692,-0.2466445815238711,0.010995963446666273,-0.05593552378155408,0.45023127521396356,-0.1949488392407464,-0.017528261748451138,-0.149062683648252,0.011408204883947153,-0.014309463296130627,0.2549318027000942,-0.1414425088879301,0.007652151083442098,-0.08935068334610172,0.01738930518224134,-0.05051800708504594,-0.45055386374337614,0.22709175518501853,0.31812437202079213,-3.013652251636577,0.9478008492176153,-0.5794386718764412,5.135245831227825,-0.960732766585958,-0.7533471041210965,-0.2752174501673732,0.34316957810515286,-0.450337099540836,-0.16581143771718398,0.24738663908639383,0.1409263081093317,2.536029363173799,1.5767113531622563,1.716600338418569,-0.703806819658651,-12.884083635787631,-10.859085729665612,68.60679462886961,47.764220622128484,58.13860826429171,-154.34680795838054,55.915011399861584,18.420962566225203,36.76559746790727,2.0950585959743564,9.690857940119622,-41.40397486222,14.511323704045537,-2.081478165472492,0.0
-0.011826924042183891,0.0007705797048735635,0.7829641855325529,0.9996659305293697,-0.010683846875498825,0.02061417366249037,0.01135511334170183,-0.305161541173151,0.029555315758289628,-0.07287190053162393,0.5486130158764423,-0.24495098660348835,-0.028600292464067745,-0.1608037579979777,0.014981990502091617,-0.023249350825573827,0.2638116128658269,-0.14334861174226432,0.01008191680627294,-0.08666439857578086,0.0709371000902664,-0.06045485581552363,-0.2665223160676617,0.19304390973385335,0.25038420804387596,-2.495739951728265,1.0082824034903075,-0.7661310757393659,3.868674971472579,-2.4374811112123114,-0.43345544042506307,-0.6429743678563381,0.046861463512457784,-0.3731822505000666,0.6968177015150822,-0.2512504533759954,0.12689290578045534,1.6202988304684287,2.897873661064604,0.7134786743059828,11.086741296015608,-8.985507881766607,-7.3163051451830485,64.06797713203314,12.20484802988148,19.815274386257688,-150.22068192131843,43.81938610214728,10.966785557969288,5.751580135344166,-14.766295099901498,11.389695643949823,12.859601320417138,-9.752058241669175,1.8798600807109043,0.0
-0.01310804168456625,0.00262021662073485,0.781921629959057,0.999587668870105,-0.01287791451891253,0.02137255398420755,0.014207937804805648,-0.3426947158924757,0.052865321863919984,-0.084734964846864,0.5979180323952958,-0.27552835420643,-0.031000152357393333,-0.1690649336124451,0.01403641171057625,-0.031163685098090043,0.27565262738305346,-0.14894698639918816,0.012366771220872154,-0.045355270581533706,0.11214947132837949,-0.044159808539445594,-0.18221191418634022,-0.025060372551344634,0.2998449154002336,-1.3830757719625781,1.2499055203226792,-0.4981146584057206,1.443114457511527,-1.1560821178400478,-0.029148184355061044,-0.22290100459787549,-0.13194765902708197,-0.3907706541046549,0.5088486445618173,-0.2887662335115159,0.1300938243027942,2.017586260999694,2.3559879027772,0.9347423800185642,5.287574036390069,-11.15410195862655,1.6673428084086126,51.52084018939818,5.2985981288068595,6.574294795050729,-98.39554221091842,25.444310555214958,4.261260965517697,20.427972262082232,-10.078708069987119,1.8740013477834654,-8.153063028496765,-0.5336557941535932,3.387305008075377,0.0
-0.013652080062209504,0.0053742041320198886,0.781128409079707,0.999545294834791,-0.014170088146273649,0.020084267985155335,0.01746523275133398,-0.35907517689411067,0.07724841255885152,-0.08807437624169885,0.6004498248187842,-0.26865227020448357,-0.016930855337310653,-0.17074519101844052,0.009616160822725981,-0.03847662518007581,0.2866099462899966,-0.15579887142413232,0.01579656815478977,-0.014983430237195216,0.15942814565072694,-0.03759566518799125,-0.11024243447922293,-0.2079243755525086,0.3520447920899688,-0.49556917245316096,1.1170797694260548,-0.062286693818101514,-0.45029591785582535,0.5723325549246165,0.7274845338330216,0.020996647286919762,-0.29376908427076237,-0.3630653157097334,0.5705520802501727,-0.383225380024153,0.20796906378063001,1.179550784163154,2.4860997795512216,0.16947913889387614,2.5924687097825982,-7.847886485186904,4.253153291302793,26.722935713394246,-16.536535554808253,1.5090579017351597,-32.514281930556564,-8.649884230626462,-12.858512911317773,11.392040408010097,-8.057381954725832,-0.747057799775791,1.198321930758702,-3.8692930897030644,4.269726371215722,0.0
-0.013789150355156467,0.009105803219683488,0.780166197823792,0.9995246562220552,-0.014720444948908399,0.017371364806969665,0.020784748962449962,-0.35778207765945874,0.09474051127981126,-0.0829710210195412,0.5618421240151887,-0.20699791219845343,0.009516209379876149,-0.17210995535010504,0.002135427728564631,-0.04429821250854842,0.30554828669463985,-0.1672352167818625,0.02137078233102236,-0.003246279264179881,0.2068045773011016,-0.059036349744776666,-0.06859736590273532,-0.3172877980201622,0.3460718814834215,0.2624911612205779,0.6167976181324882,0.2824808822315018,-2.2142713778635756,3.1324630942150824,1.231478104561965,-0.09496242614653289,-0.40971213934653283,-0.2885492399780169,1.1323869340940838,-0.6786534706089686,0.3061211703534782,0.2360146349627737,2.0971233436424446,-1.2259311911012594,-2.732163355975307,-3.9828412849348966,4.570997948326878,6.221616951186193,-30.6510119564478,-8.334328867865917,20.54688758471297,-59.42869698625093,-24.49691581752222,1.2091534653536966,-1.8064733833855215,-3.154979855990723,10.440124287588436,-7.494493649269112,1.5126908917946533,0.0
-0.013806439621213628,0.01368248525948646,0.778417378775037,0.9995038418604313,-0.015067284071255129,0.013673773984963188,0.024043189513094615,-0.34239963844015225,0.09889188616964584,-0.07946725610977783,0.500092311925907,-0.13182509078583277,0.04487291521533866,-0.17829571230046623,-0.007271126323297365,-0.04908410981479346,0.34021259549795674,-0.18698198586754625,0.028813696834711074,-0.0029171918460572702,0.24605841531265588,-0.10100201773188949,-0.03753442666559109,-0.3985729172938155,0.34788574220691254,0.8653278108677097,-0.23977147379183916,-0.18851778626437965,-2.005725217918944,0.9673858273240749,0.8081451397288136,-0.36283889095362476,-0.5238984850697267,-0.24388862518167728,1.9174655021000218,-1.0874699407376254,0.39550499006790557,-0.34106224065901397,1.6504746636975853,-0.12962134612418658,2.5178770775054544,-1.5606859351142568,6.138773895767341,5.848772595293726,-38.58266962213248,-16.030752300740247,153.35071955912557,-353.48812743774033,-105.64397580089958,5.9319852423097,-7.612427456551018,-2.7494917624677737,-7.1687184454766975,3.130055073760376,1.729222901761,0.0
-0.014346359857775616,0.018823601818124702,0.7760168675849248,0.9994593436087883,-0.014116509252434451,0.010382873265968706,0.027819787604488735,-0.32288512021494664,0.08820459833227896,-0.08261884280242665,0.4690823433525017,-0.14996627567428572,0.05480183070100186,-0.19491965964297828,-0.02172093099376707,-0.054678788678010015,0.3938952380533058,-0.2133514761443723,0.03775269361534626,-0.0417853259656152,0.25961733924263,-0.12949184233624317,0.14027632745054533,-0.3028232874976855,0.4560058978067638,1.0369789207730282,-0.6071968594763212,0.09170630916325158,-1.477979338914681,-1.601759773394773,0.3784278495720533,-0.9305959618420537,-0.8302539173996651,-0.3221080025931938,2.792958164175916,-1.349814885617163,0.43445100568647976,-1.398992294121095,-0.13108860296597324,-0.729504965511831,3.4044915580380852,3.064651851600898,13.49255544687723,1.1964151049532838,-0.33735206696254627,33.99765023425517,-1.5486774641374046,-28.771590157065102,-8.26184788504396,7.309906741241786,-7.716672024781384,-4.547880278252174,-21.535464692804,5.037096367389749,-3.429891967890192,0.0
